state,FIPS,waterRightID,priorityDate,origWaterUse,waterUse,source,basinNum,CFS
California,06,9429,1/4/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,41959,12/29/77,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,38234,1/3/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,31452,6/24/02,Stockwatering,livestock,SURFACE WATER,6539,0.002320845
California,06,7761,7/29/76,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,19070,7/29/76,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,4181,8/16/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,42295,8/8/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,15406,10/29/92,Stockwatering,livestock,SURFACE WATER,6532,0.006962535
California,06,20079,7/16/93,Stockwatering,livestock,SURFACE WATER,3310,0.111
California,06,9566,1/10/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,27412,8/1/08,Stockwatering,livestock,SURFACE WATER,3310,0.027
California,06,13530,1/31/78,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,24732,12/20/76,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,18684,12/4/89,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,38634,8/18/81,Stockwatering,livestock,SURFACE WATER,6539,0.00194951
California,06,6533,8/21/57,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,26333,12/29/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,1692,12/29/77,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,19086,1/5/78,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,3605,12/29/77,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,36141,12/9/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,18713,12/9/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,769,6/5/72,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,40974,3/25/57,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,37136,6/28/76,Stockwatering,livestock,SURFACE WATER,3310,0.4
California,06,32799,8/18/81,Stockwatering,livestock,SURFACE WATER,6539,0.001606025
California,06,8291,4/23/08,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,5439,1/2/98,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,15129,12/29/77,Stockwatering,livestock,SURFACE WATER,6539,0
